age,Other,Savings,Diamond Bank,EcoBank,FCMB,Fidelity Bank,First Bank,GT Bank,Heritage Bank,Keystone Bank,Skye Bank,Stanbic IBTC,Standard Chartered,Sterling Bank,UBA,Union Bank,Unity Bank,Wema Bank,Zenith Bank,Not known,Permanent,Retired,Self-Employed,Student,Unemployed,loanamount,totaldue,termdays,totalamountreturn,interestrate,loannumberprevious,loanamountprevious,totaldueprevious,termdaysprevious,datediffsecondsprevious,Actual,Predicted
32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,122500000.0,30.0,3637.0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.5,168750000.0,203093750.0,28.125,3622.75,0,0
43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35000,38500.0,30,3500.0,9.090909090909092,5.0,144444444.44444445,169527777.7777778,26.666666666666668,3615.3333333333335,0,0
35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50000,57500.0,90,7500.0,13.043478260869565,6.0,286363636.3636364,338454545.45454544,49.09090909090909,3615.090909090909,1,1
41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3614.0,0,0
35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,130000000.0,30.0,3607.6666666666665,0,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3609.5,0,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,4.5,175000000.0,207062500.0,26.25,3616.5,0,0
36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3611.0,0,0
34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30000,34500.0,30,4500.0,13.043478260869565,6.5,215000000.0,246937500.0,25.0,3614.6666666666665,0,0
36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,480000000.0,60,80000000.0,16.666666666666664,4.0,228571428.57142857,278571428.5714286,42.85714285714285,3619.857142857143,1,1
38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,6.0,205454545.45454547,232545454.54545453,21.818181818181817,3621.4545454545455,0,0
39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,2.0,100000000.0,125000000.0,25.0,3610.6666666666665,0,0
31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,8.0,226666666.66666663,271866666.6666667,37.0,3610.0666666666666,0,0
43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,500000000,525000000.0,30,25000000.0,4.761904761904762,7.5,267857142.85714287,304839285.71428573,27.857142857142858,3617.357142857143,0,0
37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,200000000.0,228000000.0,21.428571428571427,3617.0,0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300000000,385002000.0,60,85002000.0,22.078326865834462,3.5,150000000.0,186333333.3333333,30.0,3617.0,1,1
30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3608.5,0,0
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,2.5,125000000.0,155000000.0,26.25,3623.0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,3.0,100000000.0,127000000.0,27.0,3621.0,0,0
42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,480000000.0,60,80000000.0,16.666666666666664,5.0,233333333.3333333,284222222.2222222,43.333333333333336,3610.0,1,1
34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3610.5,0,0
42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,2.5,100000000.0,130000000.0,30.0,3614.25,0,0
44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000000,525000000.0,30,25000000.0,4.761904761904762,7.0,307692307.6923077,354230769.2307692,36.92307692307692,3609.6153846153848,0,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3612.0,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3607.5,0,0
34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,480000000.0,60,80000000.0,16.666666666666664,6.0,209090909.0909091,239000000.0,23.181818181818183,3610.5454545454554,1,1
44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,4357.0,0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3614.0,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,2.0,100000000.0,130000000.0,30.0,3606.3333333333335,0,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500000000,575000000.0,90,75000000.0,13.043478260869565,6.0,227272727.27272728,269000000.0,35.45454545454545,3609.818181818182,1,1
43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,4.0,214285714.2857143,249642857.14285716,27.857142857142858,3621.857142857143,0,0
33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40000,44000.0,30,4000.0,9.090909090909092,5.5,185000000.0,215350000.0,30.0,3811.3,0,0
34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3607.0,0,0
34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,122500000.0,22.5,3607.5,0,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,6.5,241666666.66666663,280375000.0,31.25,3613.4166666666665,0,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30000,34500.0,30,4500.0,13.043478260869565,2.0,133333333.33333331,166666666.66666666,30.0,3609.3333333333335,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,215000000.0,15,15000000.0,6.976744186046512,3.5,116666666.66666669,136979166.66666666,20.0,3617.3333333333335,0,0
37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,3.0,140000000.0,162500000.0,18.0,3609.2,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,171428571.42857143,196642857.14285716,19.285714285714285,3611.285714285714,0,0
35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,12250.0,30,2250.0,18.367346938775512,2.0,100000000.0,128333333.33333331,30.0,3608.3333333333335,0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,125000000.0,25.0,3628.6666666666665,0,0
42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,4.5,112500000.0,140562500.0,28.125,3611.875,0,0
32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3637.0,0,0
32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000000,230000000.0,30,30000000.0,13.043478260869565,5.5,160000000.0,186600000.0,24.0,3619.8,0,0
31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100000000,130000000.0,30,30000000.0,23.07692307692308,2.0,100000000.0,130000000.0,30.0,3608.6666666666665,0,0
43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,2.0,100000000.0,115000000.0,15.0,3611.6666666666665,0,0
30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000000,345000000.0,30,45000000.0,13.043478260869565,3.5,150000000.0,186333333.3333333,30.0,3617.3333333333335,0,0
47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,171428571.42857143,207000000.0,30.0,3610.714285714286,0,0
40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,125000000.0,151250000.0,22.5,3621.25,0,0
50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,6.0,245454545.45454547,283090909.09090906,28.63636363636364,3617.363636363637,0,0
48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3608.0,0,0
26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,2.0,100000000.0,130000000.0,30.0,3609.0,0,0
42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,5.0,177777777.7777778,210444444.44444445,26.666666666666668,3617.444444444444,0,0
38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3614.0,0,0
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,100000000.0,128125000.0,30.0,3622.75,0,0
39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,7.0,188461538.4615385,207250000.0,18.46153846153846,3609.692307692308,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000000,480000000.0,60,80000000.0,16.666666666666664,3.5,200000000.0,228833333.3333333,22.5,3610.0,1,1
44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3609.5,0,0
40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,6.5,133333333.33333331,167750000.0,30.0,3610.25,0,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000,11125.0,15,1125.0,10.112359550561797,2.0,100000000.0,120000000.0,20.0,3608.3333333333335,0,0
35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3611.0,0,0
32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,2.5,95000000.0,116000000.0,22.5,3609.25,0,0
37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3670.0,0,0
36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3637.0,0,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3611.0,0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,115000000.0,15.0,7292.0,0,1
35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3671.0,0,0
31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,107500000.0,15,7500000.0,6.976744186046512,4.0,100000000.0,113392857.14285716,15.0,3617.714285714286,0,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20000,22250.0,15,2250.0,10.112359550561797,6.0,209090909.0909091,244500000.0,25.90909090909091,3682.4545454545455,0,0
34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3610.0,0,0
46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,2.0,100000000.0,115000000.0,15.0,3610.0,0,0
46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,2.0,100000000.0,125000000.0,25.0,3608.6666666666665,0,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3669.0,0,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0,0
43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,122500000.0,22.5,3611.0,0,0
27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,17250.0,30,2250.0,13.043478260869565,6.5,175833333.33333334,209250000.0,28.75,3612.5,0,0
37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,6.5,250000000.0,286250000.0,27.5,3609.1666666666665,0,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,120000000.0,20.0,3608.6666666666665,0,0
35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3607.0,0,0
31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,130000000.0,30.0,3607.6666666666665,0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15000,16687.5,15,1687.5,10.112359550561797,3.5,100000000.0,115000000.0,15.0,3620.3333333333335,0,0
31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,6.5,166666666.66666666,190208333.3333333,21.25,3608.1666666666665,0,0
34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,6927.0,0,1
45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3608.5,0,0
33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,5.5,180000000.0,217600000.0,28.5,3619.6,0,0
36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,112500000.0,143437500.0,30.0,3628.75,0,0
35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000,34500.0,30,4500.0,13.043478260869565,3.5,150000000.0,186333333.3333333,30.0,3609.5,0,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,400000000,480000000.0,60,80000000.0,16.666666666666664,5.0,177777777.7777778,216083333.3333333,30.0,3607.8888888888887,1,1
45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3667.0,0,0
30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3669.0,0,0
47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,1.5,100000000.0,130000000.0,30.0,3607.0,0,0
46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3611.0,0,0
41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3637.5,0,0
29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,130000000.0,30.0,3609.3333333333335,0,0
39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,125000000.0,158750000.0,30.0,3625.25,0,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,2.5,125000000.0,155000000.0,26.25,3608.0,0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3617.0,0,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3669.0,0,0
44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,0,0
30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,2.0,100000000.0,125000000.0,25.0,3637.3333333333335,0,0
53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,7.5,177142857.14285713,211678571.42857143,30.0,3614.214285714286,0,0
40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,171428571.42857143,201428571.42857143,23.571428571428573,3608.857142857143,0,0
34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,125000000.0,153750000.0,26.25,3611.75,0,0
33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.5,212500000.0,244875000.0,24.375,3617.125,0,0
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,2.5,125000000.0,145625000.0,18.75,3623.25,0,0
42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300000000,339999000.0,30,39999000.0,11.764446366018722,3.0,140000000.0,169000000.0,24.0,3608.8,0,0
44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3607.0,0,0
