age,Other,Savings,Diamond Bank,EcoBank,FCMB,Fidelity Bank,First Bank,GT Bank,Heritage Bank,Keystone Bank,Skye Bank,Stanbic IBTC,Standard Chartered,Sterling Bank,UBA,Union Bank,Unity Bank,Wema Bank,Zenith Bank,Not known,Permanent,Retired,Self-Employed,Student,Unemployed,loanamount,totaldue,termdays,totalamountreturn,interestrate,loannumberprevious,loanamountprevious,totaldueprevious,termdaysprevious,datediffsecondsprevious,Cluster
39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000,34500.0,30,4500.0,13.043478260869565,5.5,190000000.0,223000000.0,27.0,3613.7,1
45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,3.0,130000000.0,163750000.0,30.0,3611.4,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,5.5,210000000.0,242500000.0,24.0,3608.0,1
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,2.0,100000000.0,125000000.0,25.0,3614.0,0
32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3637.0,0
44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,107500000.0,15,7500000.0,6.976744186046512,3.5,150000000.0,180000000.0,30.0,3615.5,0
30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3612.0,1
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,200000000,210000000.0,15,10000000.0,4.761904761904762,5.0,251111111.1111111,292777777.7777778,35.0,3610.444444444444,0
28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3608.0,1
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3607.0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3609.5,1
43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3618.0,1
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.5,125000000.0,147500000.0,18.75,3608.0,1
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,2.5,125000000.0,145750000.0,18.75,3609.5,1
50,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3612.0,1
38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000,24500.0,30,4500.0,18.367346938775512,4.0,128571428.57142857,157571428.57142857,25.714285714285715,5126.142857142857,4
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15000,16687.5,15,1687.5,10.112359550561797,2.5,125000000.0,141875000.0,15.0,3614.75,0
41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3638.0,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,164285714.2857143,198107142.85714287,27.857142857142858,3608.285714285714,1
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3677.0,1
44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3607.0,0
37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,390000000.0,60,90000000.0,23.07692307692308,4.0,178571428.57142857,220035714.2857143,38.57142857142857,3618.714285714286,3
30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3637.5,1
47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300000000,390000000.0,60,90000000.0,23.07692307692308,4.0,171428571.42857143,211285714.2857143,32.142857142857146,3608.571428571429,3
41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3608.5,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,6.0,254545454.54545453,298909090.90909094,32.72727272727273,3608.272727272728,1
31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,122500000.0,22.5,3619.0,1
36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000000,525000000.0,30,25000000.0,4.761904761904762,5.5,234000000.0,273525000.0,37.5,3616.3,1
44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,133333333.33333331,168333333.33333334,30.0,3610.6666666666665,1
35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,5.0,166666666.66666666,200888888.8888889,28.33333333333333,3614.6666666666665,1
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,8.5,284375000.0,323046875.0,30.0,3609.5,1
41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,4.5,137500000.0,160500000.0,18.75,3609.125,1
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100000000,125000000.0,30,25000000.0,20.0,1.5,100000000.0,122500000.0,22.5,3638.0,1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400000000,440000000.0,30,40000000.0,9.090909090909092,4.5,187500000.0,225250000.0,31.875,3608.375,1
33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,122500000.0,22.5,3637.5,1
30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,52500.0,30,2500.0,4.761904761904762,8.5,256250000.0,295937500.0,30.9375,3614.125,1
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3668.0,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3670.0,0
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3612.0,1
31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,1
36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3668.0,0
38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11000.0,15,1000.0,9.090909090909092,1.5,100000000.0,115000000.0,15.0,3610.0,0
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,3.0,130000000.0,156250000.0,24.0,3620.4,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,2.0,100000000.0,120000000.0,20.0,3618.0,1
28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,111250000.0,15,11250000.0,10.112359550561797,6.0,134545454.54545453,153727272.72727272,17.727272727272727,3615.272727272728,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,3.5,141666666.66666666,161041666.66666666,17.5,3617.8333333333335,1
48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3639.0,1
31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,1
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3672.0,0
44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3607.0,0
45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3608.5,0
43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,2.0,100000000.0,130000000.0,30.0,3609.6666666666665,1
46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,130000000.0,30.0,4740.0,4
34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,220000000.0,30,20000000.0,9.090909090909092,4.5,181250000.0,224062500.0,35.625,3610.875,1
39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,130000000.0,30.0,3607.6666666666665,1
32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3671.0,1
46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3611.5,1
46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,390000000.0,60,90000000.0,23.07692307692308,5.0,127777777.77777778,154638888.8888889,23.33333333333333,5932.333333333333,5
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,115000000.0,15.0,3637.5,0
30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3612.0,1
52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20000,24500.0,30,4500.0,18.367346938775512,1.5,100000000.0,130000000.0,30.0,3605.5,1
28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3608.5,0
30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,5.0,122222222.22222222,151444444.44444445,26.666666666666668,3610.8888888888887,1
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3669.0,1
44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,12250.0,30,2250.0,18.367346938775512,2.5,125000000.0,155125000.0,30.0,3609.75,1
31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,6.5,250000000.0,286625000.0,27.5,4443.833333333333,4
35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3607.0,1
32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,115000000.0,15.0,3668.0,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,4.5,131250000.0,156062500.0,20.625,3607.875,1
47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,3.0,140000000.0,176000000.0,30.0,3631.2,1
29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500000000,550000000.0,60,50000000.0,9.090909090909092,6.0,254545454.54545453,306818181.8181818,40.90909090909091,3610.727272727273,3
37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3608.0,1
37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,130000000.0,30.0,3637.5,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,3.5,150000000.0,177583333.33333334,22.5,3619.8333333333335,1
42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,2.0,100000000.0,125000000.0,25.0,3608.3333333333335,0
40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3612.0,1
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,3.5,100000000.0,130000000.0,30.0,3608.1666666666665,1
42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3667.0,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,1
28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150000000,165000000.0,30,15000000.0,9.090909090909092,5.0,200000000.0,237388888.8888889,35.0,3610.8888888888887,1
29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,11500.0,15,1500.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3610.0,0
39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0
47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.0,171428571.42857143,207000000.0,30.0,3610.714285714286,1
37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500000000,575000000.0,90,75000000.0,13.043478260869565,6.0,240909090.9090909,293727272.72727275,43.63636363636363,3615.5454545454554,2
32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500000000,550000000.0,60,50000000.0,9.090909090909092,6.5,266666666.66666663,309583333.3333333,36.25,3609.75,3
40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,3.0,140000000.0,167000000.0,21.0,4272.6,4
32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000000,345000000.0,30,45000000.0,13.043478260869565,6.0,227272727.27272728,267454545.45454547,30.0,3620.5454545454554,1
31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000000,345000000.0,30,45000000.0,13.043478260869565,2.5,150000000.0,187500000.0,30.0,3622.25,1
41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,5.0,244444444.44444445,280722222.2222222,28.33333333333333,3609.1111111111113,1
32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,360000000.0,60,60000000.0,16.666666666666664,4.0,200000000.0,243071428.57142857,40.71428571428572,3609.714285714286,3
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.5,175000000.0,213500000.0,30.0,3609.875,1
50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,1
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,2.5,125000000.0,141875000.0,15.0,3622.0,0
29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3637.0,1
34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,6.5,258333333.3333333,286416666.6666667,20.0,3616.75,1
29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000,220000000.0,30,20000000.0,9.090909090909092,5.0,172222222.2222222,209555555.55555555,33.333333333333336,3609.555555555556,1
39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200000000,245000000.0,30,45000000.0,18.367346938775512,2.0,100000000.0,125000000.0,25.0,3609.3333333333335,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3640.0,1
41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,4.5,225000000.0,256062500.0,22.5,3612.25,1
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,6.0,190909090.9090909,215818181.8181818,19.09090909090909,3614.181818181818,1
32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3673.0,0
27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400000000,440000000.0,30,40000000.0,9.090909090909092,7.0,253846153.84615383,290307692.3076923,27.692307692307693,3613.846153846154,1
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3639.0,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,2.0,100000000.0,125000000.0,25.0,3628.0,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3670.0,1
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,1
42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,3.5,150000000.0,168750000.0,15.0,3609.8333333333335,1
44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,1
27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500000000,575000000.0,90,75000000.0,13.043478260869565,6.5,266666666.66666663,318354166.6666667,46.25,3611.1666666666665,2
43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.5,100000000.0,122500000.0,22.5,3637.5,0
45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3668.0,0
43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,130000000.0,30.0,3608.0,0
33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,6.0,200000000.0,226681818.1818182,20.454545454545453,3607.636363636364,1
33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,8.0,253333333.3333333,291200000.0,29.0,3616.133333333333,1
36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,1
41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,13000.0,30,3000.0,23.07692307692308,1.5,100000000.0,130000000.0,30.0,3636.5,1
34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,4.5,162500000.0,188406250.0,22.5,3616.5,1
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,200000000,222500000.0,15,22500000.0,10.112359550561797,1.5,100000000.0,115000000.0,15.0,3607.5,0
40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000000,122500000.0,30,22500000.0,18.367346938775512,3.0,120000000.0,153000000.0,30.0,3611.0,1
42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3669.0,1
53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,7.5,177142857.14285713,211678571.42857143,30.0,3614.214285714286,1
39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,130000000.0,30,30000000.0,23.07692307692308,1.0,100000000.0,130000000.0,30.0,3668.0,1
40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300000000,345000000.0,30,45000000.0,13.043478260869565,3.5,150000000.0,178833333.33333334,22.5,3608.3333333333335,1
30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15000,16125.0,15,1125.0,6.976744186046512,4.0,128571428.57142857,143571428.57142857,15.0,3608.714285714286,0
34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000,34500.0,30,4500.0,13.043478260869565,5.0,177777777.7777778,208333333.3333333,25.0,3609.222222222222,1
31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,44000.0,30,4000.0,9.090909090909092,5.0,166666666.66666666,192833333.3333333,21.666666666666668,3607.777777777778,1
34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000,115000000.0,15,15000000.0,13.043478260869565,1.0,100000000.0,115000000.0,15.0,3670.0,0
